"Year","Patient_Zipcode","PQI_Number","PQI_Name","Observed_Rate_Per_100000_People"
2015,"13753","PQI_S03","Prevention Quality All Respiratory Composite",311.92
2015,"13754","PQI_01","Diabetes Short-Term Complications",122.05
2015,"13754","PQI_03","Diabetes Long-Term Complications",162.73
2015,"13754","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",698.89
2015,"13754","PQI_07","Hypertension",40.68
2015,"13754","PQI_08","Heart Failure",569.57
2015,"13754","PQI_10","Dehydration",122.05
2015,"13754","PQI_11","Bacterial Pneumonia",81.37
2015,"13754","PQI_12","Urinary Tract Infection",203.42
2015,"13754","PQI_14","Uncontrolled Diabetes",0
2015,"13754","PQI_15","Asthma in Younger Adults",0
2015,"13754","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",81.37
2015,"13754","PQI_90","Prevention Quality Overall Composite",1912.12
2015,"13754","PQI_91","Prevention Quality Acute Composite",406.83
2015,"13754","PQI_92","Prevention Quality Chronic Composite",1505.29
2015,"13754","PQI_S01","Prevention Quality All Diabetes Composite",366.15
2015,"13754","PQI_S02","Prevention Quality All Circulatory Composite",650.94
2015,"13754","PQI_S03","Prevention Quality All Respiratory Composite",488.2
2015,"13755","PQI_01","Diabetes Short-Term Complications",116.14
2015,"13755","PQI_03","Diabetes Long-Term Complications",116.14
2015,"13755","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",1230.77
2015,"13755","PQI_07","Hypertension",0
2015,"13755","PQI_08","Heart Failure",929.15
2015,"13755","PQI_10","Dehydration",232.29
2015,"13755","PQI_11","Bacterial Pneumonia",348.43
2015,"13755","PQI_12","Urinary Tract Infection",464.58
2015,"13755","PQI_14","Uncontrolled Diabetes",0
2015,"13755","PQI_15","Asthma in Younger Adults",0
2015,"13755","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",0
2015,"13755","PQI_90","Prevention Quality Overall Composite",3135.89
2015,"13755","PQI_91","Prevention Quality Acute Composite",1045.3
2015,"13755","PQI_92","Prevention Quality Chronic Composite",2090.59
2015,"13755","PQI_S01","Prevention Quality All Diabetes Composite",232.29
2015,"13755","PQI_S02","Prevention Quality All Circulatory Composite",929.15
2015,"13755","PQI_S03","Prevention Quality All Respiratory Composite",929.15
2015,"13756","PQI_01","Diabetes Short-Term Complications",0
2015,"13756","PQI_03","Diabetes Long-Term Complications",247.52
2015,"13756","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",974.03
2015,"13756","PQI_07","Hypertension",0
2015,"13756","PQI_08","Heart Failure",990.1
2015,"13756","PQI_10","Dehydration",0
2015,"13756","PQI_11","Bacterial Pneumonia",742.57
2015,"13756","PQI_12","Urinary Tract Infection",0
2015,"13756","PQI_14","Uncontrolled Diabetes",0
2015,"13756","PQI_15","Asthma in Younger Adults",0
2015,"13756","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",0
2015,"13756","PQI_90","Prevention Quality Overall Composite",2722.77
2015,"13756","PQI_91","Prevention Quality Acute Composite",742.57
2015,"13756","PQI_92","Prevention Quality Chronic Composite",1980.2
2015,"13756","PQI_S01","Prevention Quality All Diabetes Composite",247.52
2015,"13756","PQI_S02","Prevention Quality All Circulatory Composite",990.1
2015,"13756","PQI_S03","Prevention Quality All Respiratory Composite",742.57
2015,"13757","PQI_01","Diabetes Short-Term Complications",0
2015,"13757","PQI_03","Diabetes Long-Term Complications",0
2015,"13757","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",573.07
2015,"13757","PQI_07","Hypertension",0
2015,"13757","PQI_08","Heart Failure",514.4
2015,"13757","PQI_10","Dehydration",0
2015,"13757","PQI_11","Bacterial Pneumonia",0
2015,"13757","PQI_12","Urinary Tract Infection",0
2015,"13757","PQI_14","Uncontrolled Diabetes",0
2015,"13757","PQI_15","Asthma in Younger Adults",0
2015,"13757","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",0
2015,"13757","PQI_90","Prevention Quality Overall Composite",925.93
2015,"13757","PQI_91","Prevention Quality Acute Composite",0
2015,"13757","PQI_92","Prevention Quality Chronic Composite",925.93
2015,"13757","PQI_S01","Prevention Quality All Diabetes Composite",0
2015,"13757","PQI_S02","Prevention Quality All Circulatory Composite",514.4
2015,"13757","PQI_S03","Prevention Quality All Respiratory Composite",411.52
2015,"13760","PQI_01","Diabetes Short-Term Complications",49.04
2015,"13760","PQI_03","Diabetes Long-Term Complications",89.43
2015,"13760","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",326.59
2015,"13760","PQI_07","Hypertension",37.5
2015,"13760","PQI_08","Heart Failure",421.17
2015,"13760","PQI_10","Dehydration",161.55
2015,"13760","PQI_11","Bacterial Pneumonia",300.01
2015,"13760","PQI_12","Urinary Tract Infection",170.2
2015,"13760","PQI_14","Uncontrolled Diabetes",11.54
2015,"13760","PQI_15","Asthma in Younger Adults",27.06
2015,"13760","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",8.65
2015,"13760","PQI_90","Prevention Quality Overall Composite",1502.96
2015,"13760","PQI_91","Prevention Quality Acute Composite",631.76
2015,"13760","PQI_92","Prevention Quality Chronic Composite",871.2
2015,"13760","PQI_S01","Prevention Quality All Diabetes Composite",152.89
2015,"13760","PQI_S02","Prevention Quality All Circulatory Composite",487.52
2015,"13760","PQI_S03","Prevention Quality All Respiratory Composite",230.78
2015,"13775","PQI_01","Diabetes Short-Term Complications",82.44
2015,"13775","PQI_03","Diabetes Long-Term Complications",0
2015,"13775","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",227.79
2015,"13775","PQI_07","Hypertension",82.44
2015,"13775","PQI_08","Heart Failure",577.08
2015,"13775","PQI_10","Dehydration",247.32
2015,"13775","PQI_11","Bacterial Pneumonia",412.2
2015,"13775","PQI_12","Urinary Tract Infection",164.88
2015,"13775","PQI_14","Uncontrolled Diabetes",82.44
2015,"13775","PQI_15","Asthma in Younger Adults",0
2015,"13775","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",0
2015,"13775","PQI_90","Prevention Quality Overall Composite",1813.69
2015,"13775","PQI_91","Prevention Quality Acute Composite",824.4
2015,"13775","PQI_92","Prevention Quality Chronic Composite",989.28
2015,"13775","PQI_S01","Prevention Quality All Diabetes Composite",164.88
2015,"13775","PQI_S02","Prevention Quality All Circulatory Composite",659.52
2015,"13775","PQI_S03","Prevention Quality All Respiratory Composite",164.88
2015,"13777","PQI_01","Diabetes Short-Term Complications",0
2015,"13777","PQI_03","Diabetes Long-Term Complications",244.5
2015,"13777","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",729.93
2015,"13777","PQI_07","Hypertension",0
2015,"13777","PQI_08","Heart Failure",244.5
2015,"13777","PQI_10","Dehydration",0
2015,"13777","PQI_11","Bacterial Pneumonia",489
2015,"13777","PQI_12","Urinary Tract Infection",0
2015,"13777","PQI_14","Uncontrolled Diabetes",0
2015,"13777","PQI_15","Asthma in Younger Adults",740.74
2015,"13777","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",0
2015,"13777","PQI_90","Prevention Quality Overall Composite",1711.49
2015,"13777","PQI_91","Prevention Quality Acute Composite",489
2015,"13777","PQI_92","Prevention Quality Chronic Composite",1222.49
2015,"13777","PQI_S01","Prevention Quality All Diabetes Composite",244.5
2015,"13777","PQI_S02","Prevention Quality All Circulatory Composite",244.5
2015,"13777","PQI_S03","Prevention Quality All Respiratory Composite",733.5
2015,"13778","PQI_01","Diabetes Short-Term Complications",68.42
2015,"13778","PQI_03","Diabetes Long-Term Complications",91.22
2015,"13778","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",294.31
2015,"13778","PQI_07","Hypertension",22.81
2015,"13778","PQI_08","Heart Failure",456.1
2015,"13778","PQI_10","Dehydration",136.83
2015,"13778","PQI_11","Bacterial Pneumonia",387.69
2015,"13778","PQI_12","Urinary Tract Infection",182.44
2015,"13778","PQI_14","Uncontrolled Diabetes",0
2015,"13778","PQI_15","Asthma in Younger Adults",0
2015,"13778","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",0
2015,"13778","PQI_90","Prevention Quality Overall Composite",1550.74
2015,"13778","PQI_91","Prevention Quality Acute Composite",706.96
2015,"13778","PQI_92","Prevention Quality Chronic Composite",843.79
2015,"13778","PQI_S01","Prevention Quality All Diabetes Composite",159.64
2015,"13778","PQI_S02","Prevention Quality All Circulatory Composite",478.91
2015,"13778","PQI_S03","Prevention Quality All Respiratory Composite",205.25
2015,"13780","PQI_01","Diabetes Short-Term Complications",0
2015,"13780","PQI_03","Diabetes Long-Term Complications",127.71
2015,"13780","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",518.13
2015,"13780","PQI_07","Hypertension",0
2015,"13780","PQI_08","Heart Failure",255.43
2015,"13780","PQI_10","Dehydration",127.71
2015,"13780","PQI_11","Bacterial Pneumonia",0
2015,"13780","PQI_12","Urinary Tract Infection",0
2015,"13780","PQI_14","Uncontrolled Diabetes",0
2015,"13780","PQI_15","Asthma in Younger Adults",0
2015,"13780","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",0
2015,"13780","PQI_90","Prevention Quality Overall Composite",894
2015,"13780","PQI_91","Prevention Quality Acute Composite",127.71
2015,"13780","PQI_92","Prevention Quality Chronic Composite",766.28
2015,"13780","PQI_S01","Prevention Quality All Diabetes Composite",127.71
2015,"13780","PQI_S02","Prevention Quality All Circulatory Composite",255.43
2015,"13780","PQI_S03","Prevention Quality All Respiratory Composite",383.14
2015,"13782","PQI_01","Diabetes Short-Term Complications",0
2015,"13782","PQI_03","Diabetes Long-Term Complications",0
2015,"13782","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",384.62
2015,"13782","PQI_07","Hypertension",0
2015,"13782","PQI_08","Heart Failure",0
2015,"13782","PQI_10","Dehydration",0
2015,"13782","PQI_11","Bacterial Pneumonia",0
2015,"13782","PQI_12","Urinary Tract Infection",143.47
2015,"13782","PQI_14","Uncontrolled Diabetes",143.47
2015,"13782","PQI_15","Asthma in Younger Adults",0
2015,"13782","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",0
2015,"13782","PQI_90","Prevention Quality Overall Composite",573.89
2015,"13782","PQI_91","Prevention Quality Acute Composite",143.47
2015,"13782","PQI_92","Prevention Quality Chronic Composite",430.42
2015,"13782","PQI_S01","Prevention Quality All Diabetes Composite",143.47
2015,"13782","PQI_S02","Prevention Quality All Circulatory Composite",0
2015,"13782","PQI_S03","Prevention Quality All Respiratory Composite",286.94
2015,"13783","PQI_01","Diabetes Short-Term Complications",46.06
2015,"13783","PQI_03","Diabetes Long-Term Complications",0
2015,"13783","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",379.75
2015,"13783","PQI_07","Hypertension",0
2015,"13783","PQI_08","Heart Failure",644.86
2015,"13783","PQI_10","Dehydration",184.25
2015,"13783","PQI_11","Bacterial Pneumonia",138.19
2015,"13783","PQI_12","Urinary Tract Infection",92.12
2015,"13783","PQI_14","Uncontrolled Diabetes",0
2015,"13783","PQI_15","Asthma in Younger Adults",169.2
2015,"13783","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",46.06
2015,"13783","PQI_90","Prevention Quality Overall Composite",1520.04
2015,"13783","PQI_91","Prevention Quality Acute Composite",414.56
2015,"13783","PQI_92","Prevention Quality Chronic Composite",1105.48
2015,"13783","PQI_S01","Prevention Quality All Diabetes Composite",92.12
2015,"13783","PQI_S02","Prevention Quality All Circulatory Composite",690.93
2015,"13783","PQI_S03","Prevention Quality All Respiratory Composite",322.43
2015,"13786","PQI_01","Diabetes Short-Term Complications",0
2015,"13786","PQI_03","Diabetes Long-Term Complications",0
2015,"13786","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",2919.71
2015,"13786","PQI_07","Hypertension",0
2015,"13786","PQI_08","Heart Failure",1069.52
2015,"13786","PQI_10","Dehydration",534.76
2015,"13786","PQI_11","Bacterial Pneumonia",0
2015,"13786","PQI_12","Urinary Tract Infection",0
2015,"13786","PQI_14","Uncontrolled Diabetes",0
2015,"13786","PQI_15","Asthma in Younger Adults",0
2015,"13786","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",0
2015,"13786","PQI_90","Prevention Quality Overall Composite",3743.32
2015,"13786","PQI_91","Prevention Quality Acute Composite",534.76
2015,"13786","PQI_92","Prevention Quality Chronic Composite",3208.56
2015,"13786","PQI_S01","Prevention Quality All Diabetes Composite",0
2015,"13786","PQI_S02","Prevention Quality All Circulatory Composite",1069.52
2015,"13786","PQI_S03","Prevention Quality All Respiratory Composite",2139.04
2015,"13787","PQI_01","Diabetes Short-Term Complications",72.49
2015,"13787","PQI_03","Diabetes Long-Term Complications",144.98
2015,"13787","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",677.08
2015,"13787","PQI_07","Hypertension",36.25
2015,"13787","PQI_08","Heart Failure",688.66
2015,"13787","PQI_10","Dehydration",144.98
2015,"13787","PQI_11","Bacterial Pneumonia",507.43
2015,"13787","PQI_12","Urinary Tract Infection",144.98
2015,"13787","PQI_14","Uncontrolled Diabetes",0
2015,"13787","PQI_15","Asthma in Younger Adults",238.38
2015,"13787","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",72.49
2015,"13787","PQI_90","Prevention Quality Overall Composite",2355.93
2015,"13787","PQI_91","Prevention Quality Acute Composite",797.39
2015,"13787","PQI_92","Prevention Quality Chronic Composite",1558.54
2015,"13787","PQI_S01","Prevention Quality All Diabetes Composite",289.96
2015,"13787","PQI_S02","Prevention Quality All Circulatory Composite",724.9
2015,"13787","PQI_S03","Prevention Quality All Respiratory Composite",543.68
2015,"13788","PQI_01","Diabetes Short-Term Complications",0
2015,"13788","PQI_03","Diabetes Long-Term Complications",0
2015,"13788","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",1559.02
2015,"13788","PQI_07","Hypertension",0
2015,"13788","PQI_08","Heart Failure",1547.99
2015,"13788","PQI_10","Dehydration",0
2015,"13788","PQI_11","Bacterial Pneumonia",154.8
2015,"13788","PQI_12","Urinary Tract Infection",0
2015,"13788","PQI_14","Uncontrolled Diabetes",0
2015,"13788","PQI_15","Asthma in Younger Adults",0
2015,"13788","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",0
2015,"13788","PQI_90","Prevention Quality Overall Composite",2786.38
2015,"13788","PQI_91","Prevention Quality Acute Composite",154.8
2015,"13788","PQI_92","Prevention Quality Chronic Composite",2631.58
2015,"13788","PQI_S01","Prevention Quality All Diabetes Composite",0
2015,"13788","PQI_S02","Prevention Quality All Circulatory Composite",1547.99
2015,"13788","PQI_S03","Prevention Quality All Respiratory Composite",1083.59
2015,"13790","PQI_01","Diabetes Short-Term Complications",101.65
2015,"13790","PQI_03","Diabetes Long-Term Complications",169.42
2015,"13790","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",440.53
2015,"13790","PQI_07","Hypertension",94.88
2015,"13790","PQI_08","Heart Failure",562.48
2015,"13790","PQI_10","Dehydration",115.21
2015,"13790","PQI_11","Bacterial Pneumonia",325.29
2015,"13790","PQI_12","Urinary Tract Infection",250.75
2015,"13790","PQI_14","Uncontrolled Diabetes",13.55
2015,"13790","PQI_15","Asthma in Younger Adults",73.41
2015,"13790","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",20.33
2015,"13790","PQI_90","Prevention Quality Overall Composite",1985.63
2015,"13790","PQI_91","Prevention Quality Acute Composite",691.24
2015,"13790","PQI_92","Prevention Quality Chronic Composite",1294.39
2015,"13790","PQI_S01","Prevention Quality All Diabetes Composite",291.41
2015,"13790","PQI_S02","Prevention Quality All Circulatory Composite",698.02
2015,"13790","PQI_S03","Prevention Quality All Respiratory Composite",304.96
2015,"13795","PQI_01","Diabetes Short-Term Complications",31.5
2015,"13795","PQI_03","Diabetes Long-Term Complications",220.47
2015,"13795","PQI_05","Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults",328.18
2015,"13795","PQI_07","Hypertension",31.5
2015,"13795","PQI_08","Heart Failure",503.94
2015,"13795","PQI_10","Dehydration",62.99
2015,"13795","PQI_11","Bacterial Pneumonia",157.48
2015,"13795","PQI_12","Urinary Tract Infection",157.48
2015,"13795","PQI_14","Uncontrolled Diabetes",31.5
2015,"13795","PQI_15","Asthma in Younger Adults",0
2015,"13795","PQI_16","Lower-Extremity Amputation among Patients with Diabetes",31.5
2015,"13795","PQI_90","Prevention Quality Overall Composite",1448.82
2015,"13795","PQI_91","Prevention Quality Acute Composite",377.95
2015,"13795","PQI_92","Prevention Quality Chronic Composite",1070.87
